GeneID,MOs,MOsID,SedRed,Duck,Cost,sedbcr,duckbcr,FID_1,Subbasin,Zone,coords_x1,coords_x2,SB574,HydroSB,Zone_1,watershed
8305,WCMO,1843,116.2804,14.3338,45015.4905,2.583119693,0.000318419,4093,10,3,175307.8611,2345891.654,84,1,3,LES
8306,WCMO,1844,3.8341,2.5812,886.0038,4.327408077,0.002913306,4094,10,3,174952.6746,2345292.801,104,9,2,LES
8307,WCMO,1845,18.8105,5.7228,4373.8936,4.30063045,0.001308399,4095,10,3,175379.0293,2345347.847,104,9,2,LES
8308,WCMO,1846,20.3586,5.9354,6222.8644,3.271580207,0.000953805,4096,10,3,175664.0947,2345391.667,104,9,2,LES
8309,WCMO,1847,10.0719,4.1696,2338.5574,4.306885946,0.00178298,4097,10,3,175752.7494,2346198.662,84,1,3,LES
8310,WCMO,1848,44.375,8.7683,13668.7208,3.246463268,0.000641487,4098,10,3,175975.2808,2346280.973,84,1,3,LES
8311,WCMO,1849,7.1484,3.3935,1067.6545,6.695424409,0.003178463,3311,9,2,177387.4737,2346111.224,105,1,2,LES
8312,WCMO,1850,10.2853,4.0709,1537.1028,6.691354671,0.002648424,3312,9,2,177669.5156,2345760.975,105,1,2,LES
8313,WCMO,1851,10.1675,4.0619,1519.4603,6.691520667,0.002673252,3313,9,2,176932.9086,2345457.458,105,1,2,LES
8314,WCMO,1852,45.8352,8.9187,7262.6093,6.311120164,0.00122803,4099,10,3,175855.2415,2345365.617,104,9,2,LES
8315,WCMO,1853,25.7202,6.4653,3855.3519,6.671297632,0.001676968,3314,9,2,177215.961,2345359.967,105,1,2,LES
8316,WCMO,1854,25.1485,6.3764,3769.2353,6.672043,0.001691696,3315,9,2,177823.9507,2345426.924,105,1,2,LES
8317,WCMO,1855,9.3529,4.0167,2163.2782,4.323484608,0.001856765,4100,10,3,175900.407,2345239.674,104,9,2,LES
8318,WCMO,1856,53.45,11.5621,17136.5325,3.119067408,0.000674705,1942,5,3,170048.8966,2345798.813,86,5,3,LES
8319,WCMO,1857,9.7156,4.9167,2111.5868,4.601089569,0.002328438,1943,5,3,170266.5297,2345537.75,86,5,3,LES
8320,WCMO,1858,5.7443,4.4178,1684.5849,3.409920153,0.002622486,1944,5,3,168672.9802,2345528.974,111,4,3,LES
8321,WCMO,1859,2.9509,3.0734,823.6544,3.582691964,0.003731419,1945,5,3,170145.942,2345338.086,112,5,3,LES
8322,WCMO,1860,3.1307,3.1703,873.842,3.582684284,0.003628001,1946,5,3,169827.1125,2345190.763,112,5,3,LES
8323,WCMO,1861,322.5961,32.5413,221254.4052,1.458032439,0.000147076,1947,5,3,169516.5979,2345695.33,112,5,3,LES
8324,WCMO,1866,5.1331,4.6002,1810.3142,2.835474637,0.002541106,1370,4,3,166158.8496,2348205.904,70,4,3,LES
8325,WCMO,1867,27.6662,10.7135,9758.8807,2.834976761,0.001097821,1371,4,3,165617.1318,2347906.285,70,4,3,LES
8326,WCMO,1868,53.5951,13.1813,21909.9097,2.446157959,0.000601614,1948,5,3,166695.2544,2348134.165,73,4,3,LES
8327,WCMO,1869,2.2,2.6677,609.507,3.609474543,0.004376816,1949,5,3,166666.7267,2347402.01,73,4,3,LES
8328,WCMO,1870,5.6219,4.8376,1982.7294,2.83543483,0.002439869,1372,4,3,165404.3899,2347399.905,70,4,3,LES
8329,WCMO,1871,4.4377,4.2924,1565.0638,2.835475461,0.002742636,1373,4,3,165695.6433,2347324.611,70,4,3,LES
8330,WCMO,1872,13.3802,7.4623,4719.2066,2.835264724,0.001581262,1374,4,3,165579.4432,2347035.83,70,4,3,LES
8331,WCMO,1873,2.0286,2.9084,715.4274,2.835507838,0.004065262,1375,4,3,165427.3528,2346879.332,70,4,3,LES
8332,WCMO,1874,29.2878,10.9473,10243.8262,2.859068421,0.001068673,1950,5,3,166752.6035,2346782.607,94,4,3,LES
8333,WCMO,1875,2.8768,3.467,1014.5575,2.83552189,0.003417253,1376,4,3,165323.9585,2346608.639,70,4,3,LES
8334,WCMO,1876,2.1034,2.9464,735.3986,2.860217575,0.004006535,1377,4,3,165757.2925,2346461.1,94,4,3,LES
8335,WCMO,1877,1.8081,2.7222,632.1411,2.860279137,0.004306317,1378,4,3,166601.7918,2346443.143,94,4,3,LES
8336,WCMO,1878,3.722,3.9448,1312.6615,2.835460627,0.003005192,1379,4,3,165355.0733,2346408.051,94,4,3,LES
8337,WCMO,1879,4.3201,4.216,1510.4562,2.860129277,0.00279121,1380,4,3,166369.6667,2345973.345,94,4,3,LES
8338,WCMO,1880,79.1432,18.1124,27701.5979,2.856990427,0.00065384,1381,4,3,165658.6298,2346060.531,94,4,3,LES
8339,WCMO,1881,2.1378,2.9606,747.4106,2.860275195,0.003961143,1382,4,3,166814.5473,2345932.751,94,4,3,LES
8340,WCMO,1882,32.6326,11.5799,11414.2805,2.858927464,0.00101451,1383,4,3,166723.5946,2345741.833,94,4,3,LES
8341,WCMO,1883,2.4416,2.8976,715.8804,3.410625574,0.004047603,1951,5,3,166993.6357,2345576.591,111,4,3,LES
8342,WCMO,1884,4.9128,4.1044,1440.6763,3.41006512,0.00284894,1952,5,3,167387.2035,2345563.009,111,4,3,LES
8343,WCMO,1885,2.7176,3.3458,950.132,2.860234157,0.003521405,1384,4,3,166474.4275,2345480.923,94,4,3,LES
8344,WCMO,1886,12.3991,6.5258,3637.6245,3.408570621,0.001793973,1953,5,3,167362.5789,2345342.573,111,4,3,LES
8345,WCMO,1887,58.3589,15.5768,20420.5617,2.85784989,0.0007628,1385,4,3,165711.3888,2345190.354,94,4,3,LES
8346,WCMO,1888,18.5121,8.3159,5865.5956,3.156047785,0.001417742,1386,4,3,166588.5076,2345165.577,107,4,3,LES
8347,WCMO,1889,19.5052,8.1785,8024.3623,2.430747674,0.001019209,1954,5,3,167578.6806,2345453.347,111,4,3,LES
8348,WCMO,1890,3.6316,3.9062,1880.9843,1.930691288,0.002076679,1387,4,3,164830.3435,2346481.884,70,4,3,LES
8349,WCMO,1891,13.7206,7.5815,4839.2659,2.835264745,0.001566663,1388,4,3,165153.1155,2346459.49,70,4,3,LES
8350,WCMO,1892,4.2647,4.2311,1504.0654,2.835448512,0.002813109,1389,4,3,165023.5542,2346209.552,93,4,3,LES
8351,WCMO,1893,8.6059,5.8372,2853.2659,3.01615773,0.002045796,1390,4,3,164739.7813,2346123.8,93,4,3,LES
8352,WCMO,1894,2.503,3.1412,829.571,3.017222155,0.003786535,1391,4,3,165232.5311,2345861.11,94,4,3,LES
8353,WCMO,1895,2.7481,3.2943,910.8074,3.017213079,0.003616901,1392,4,3,165147.6094,2345647.442,93,4,3,LES
8354,WCMO,1896,4.0229,4.0967,1406.513,2.860193969,0.002912664,1393,4,3,165232.3098,2345103.289,94,4,3,LES
8355,WCMO,1897,0.1391,3.702,1093.0868,0.127254304,0.003386739,2220,6,3,159135.7693,2345568.589,92,2,3,LES
8356,WCMO,1898,0.1323,3.608,1040.1695,0.127190809,0.003468665,2221,6,3,159337.1807,2345537.157,92,2,3,LES
8357,WCMO,1915,8.0028,0,1541.5181,5.191505698,0,0,0,0,0,0,0,0,0,0
8358,WCMO,1916,8.8748,3.9654,3082.9301,2.878689984,0.001286244,7309,18,1,197885.086,2344945.913,110,18,2,LES
8359,WCMO,1917,0.0303,5.256,2138.802,0.014166809,0.00245745,827,2,3,154366.6084,2346339.367,63,2,3,LES
8360,WCMO,1919,1.0734,9.7397,7308.3737,0.146872621,0.001332677,828,2,3,153747.7332,2346280.387,67,2,3,LES
8361,WCMO,1920,1.0362,9.5844,7050.6514,0.146965144,0.001359364,829,2,3,153320.5583,2346201.757,67,2,3,LES
8362,WCMO,1921,0.1356,11.2192,9783.4914,0.013860083,0.001146748,830,2,3,155025.3146,2346225.904,63,2,3,LES
8363,WCMO,1924,0.1328,3.4027,888.9382,0.149391712,0.003827825,831,2,3,153632.9368,2345710.885,67,2,3,LES
8364,WCMO,1925,0.4925,6.5693,3318.3525,0.148417023,0.001979687,832,2,3,153852.8079,2345682.72,67,2,3,LES
8365,WCMO,1928,1.3145,10.7997,8988.5785,0.146241144,0.001201491,833,2,3,154297.7625,2345489.326,67,2,3,LES
8366,WCMO,1929,0.0505,6.802,3580.9274,0.014102492,0.001899508,834,2,3,154823.1741,2345475.948,63,2,3,LES
8367,WCMO,1933,0.1426,3.2543,1152.368,0.123745193,0.002824011,969,3,3,155284.7357,2345315.872,74,2,3,LES
8368,WCMO,1934,0.3898,5.8411,2621.819,0.148675404,0.002227881,835,2,3,154050.3274,2345275.284,67,2,3,LES
8369,WCMO,1935,0.1058,2.8157,708.3314,0.149365114,0.003975117,836,2,3,154273.631,2344958.208,67,2,3,LES
8370,WCMO,1936,0.1219,3.2564,816.0378,0.149380335,0.003990501,837,2,3,154423.3473,2344902.224,67,2,3,LES
8371,WCMO,1937,1.2586,9.5041,10344.3531,0.121670247,0.000918772,970,3,3,155045.9879,2344979.867,74,2,3,LES
8372,WCMO,1942,0.4304,6.7194,3627.5263,0.118648347,0.001852337,2273,7,3,160349.4661,2344854.907,95,4,3,LES
8373,WCMO,1981,4.9144,2.8432,733.6752,6.698331905,0.003875284,3316,9,2,175792.8478,2344272.733,105,1,2,LES
8374,WCMO,1982,3.7246,2.5767,1293.5592,2.879342515,0.001991946,7310,18,1,197491.7139,2344536.41,110,18,2,LES
8375,WCMO,1983,0.1946,4.5011,1631.7302,0.119259912,0.002758483,2274,7,3,160430.4748,2345241.399,95,4,3,LES
8376,WCMO,1985,9.4994,3.8425,1581.2548,6.007507455,0.002430032,7311,18,1,195851.6696,2345644.218,102,18,2,LES
8377,WCMO,1986,3.6094,2.5408,1253.5634,2.879311888,0.002026862,7312,18,1,196548.0531,2345569.944,110,18,2,LES
8378,WCMO,1987,10.4518,4.3274,3631.0123,2.878481023,0.001191789,7313,18,1,196410.9196,2345479.959,110,18,2,LES
8379,WCMO,1988,7.4658,3.663,4326.268,1.725690595,0.000846688,7314,18,1,196080.1598,2345370.426,110,18,2,LES
8380,WCMO,1989,7.9604,3.7701,2149.2595,3.703787281,0.001754139,7315,18,1,196921.2948,2345236.158,110,18,2,LES
8381,WCMO,1990,4.0615,2.6964,1724.7964,2.354770685,0.001563315,7316,18,1,196685.8155,2345124.879,110,18,2,LES
8382,WCMO,1991,16.5689,5.467,5971.3562,2.774729801,0.000915537,7317,18,1,195865.081,2345052.1,110,18,2,LES
8383,WCMO,1992,17.4042,5.5867,11436.7635,1.521776681,0.000488486,7318,18,1,196557.8898,2345098.315,110,18,2,LES
8384,WCMO,1993,3.2082,2.3973,1114.1945,2.87938955,0.002151599,7319,18,1,196744.5706,2344846.021,110,18,2,LES
8385,WCMO,1994,4.5967,2.87,1596.5248,2.879191103,0.001797655,7320,18,1,196826.3415,2344636.895,110,18,2,LES
8386,WCMO,1995,49.5179,9.4662,40259.6839,1.229962464,0.000235129,7321,18,1,195959.2279,2344357.746,110,18,2,LES
8387,WCMO,1996,20.106,5.9293,9853.7779,2.040435679,0.000601729,7322,18,1,197153.146,2344272.013,125,18,2,LES
8388,WCMO,2009,5.9325,3.1475,1882.1047,3.152056312,0.00167233,7323,18,1,193537.0506,2345669.512,101,18,2,LES
8389,WCMO,2010,5.1438,2.9318,1631.7995,3.152225503,0.001796667,7324,18,1,193561.523,2345448.835,101,18,2,LES
8390,WCMO,2011,156.1793,16.2272,150524.4662,1.037567539,0.000107804,7325,18,1,193940.7103,2345360.288,101,18,2,LES
8391,WCMO,2012,42.6704,8.3757,13289.6124,3.210808466,0.000630244,7326,18,1,193671.6801,2344790.247,133,18,2,LES
8392,WCMO,2013,20.3103,5.7679,6314.1761,3.216619188,0.000913484,7327,18,1,194039.3942,2344499.897,133,18,2,LES
8393,WCMO,2014,10.1006,3.6834,4275.0122,2.362706708,0.000861612,7328,18,1,193501.5671,2344332.798,135,18,2,LES
8394,WCMO,2015,11.5065,3.9321,2919.7834,3.940874518,0.001346709,7329,18,1,193540.7892,2344168.382,135,18,2,LES
8395,WCMO,2016,12.0947,4.4776,3838.8869,3.150574715,0.00116638,7330,18,1,194741.4997,2345599.909,101,18,2,LES
8396,WCMO,2017,8.8227,3.8296,1552.4542,5.683066206,0.002466804,7331,18,1,194408.1139,2345233.563,101,18,2,LES
8397,WCMO,2018,58.6935,9.5979,42005.5812,1.397278607,0.000228491,7332,18,1,195428.4407,2345228.348,102,18,2,LES
8398,WCMO,2019,21.4819,6.2509,7743.5862,2.774153919,0.000807236,7333,18,1,195137.6301,2344478.923,110,18,2,LES
8399,WCMO,2020,4.34,2.8079,2178.842,1.991883762,0.001288712,7334,18,1,195294.4823,2344229.345,110,18,2,LES
8400,WCMO,2021,11.3714,4.7238,5198.0688,2.187620141,0.000908761,7335,18,1,194736.4756,2344248.718,114,18,2,LES
8401,WCMO,2022,22.1833,6.3353,11145.3156,1.990369838,0.000568427,7336,18,1,195724.1322,2344630.941,110,18,2,LES
8402,WCMO,2053,44.5297,7.7698,16398.7408,2.715434102,0.000473805,7337,18,1,192290.1431,2345608.604,135,18,2,LES
8403,WCMO,2054,35.0306,6.8609,12885.7399,2.718555572,0.000532441,7338,18,1,193197.0959,2345614.201,135,18,2,LES
8404,WCMO,2055,38.4901,7.1966,7616.2971,5.053650021,0.000944895,7339,18,1,193264.5232,2345210.609,135,18,2,LES
8405,WCMO,2056,15.4129,4.565,3041.3349,5.06780756,0.001500986,7340,18,1,192750.2313,2344326.312,135,18,2,LES
8406,WCMO,2057,292.3936,20.1774,263393.7605,1.11E+00,7.66E-05,7341,18,1,192393.0995,2344855.332,135,18,2,LES
8407,WCMO,2058,54.3647,8.5818,23133.2483,2.350067716,0.000370973,7342,18,1,193185.6315,2344192.859,135,18,2,LES
8408,WCMO,2072,4.1997,2.5991,1016.2472,4.132557512,0.002557547,7343,18,1,190269.3342,2345372.954,120,9,2,LES
8409,WCMO,2073,49.6329,8.2508,12652.7609,3.922693268,0.000652095,7344,18,1,191101.3473,2345327.74,135,18,2,LES
8410,WCMO,2074,13.7298,4.7128,2264.2072,6.063844334,0.002081435,7345,18,1,189815.4598,2345144.671,120,9,2,LES
8411,WCMO,2075,8.0809,3.5957,1951.7223,4.140394358,0.001842322,7346,18,1,190901.9852,2345061.337,121,18,2,LES
8412,WCMO,2076,6.8793,3.3262,1131.1883,6.081480864,0.002940448,7347,18,1,190375.1313,2344747.776,121,18,2,LES
8413,WCMO,2077,4.9973,2.8457,1209.3433,4.132242681,0.002353095,7348,18,1,189833.7226,2344648.211,120,9,2,LES
8414,WCMO,2078,45.914,8.6208,10621.0804,4.322912385,0.000811669,7349,18,1,190149.8626,2344630.373,121,18,2,LES
8415,WCMO,2079,5.4254,2.9491,892.0034,6.082263812,0.003306153,7350,18,1,190888.0661,2344473.664,121,18,2,LES
8416,WCMO,2080,18.4734,5.4508,4262.4688,4.333967207,0.001278789,7351,18,1,190744.2766,2344251.315,121,18,2,LES
8417,WCMO,2081,11.1999,4.2361,2705.8185,4.139191154,0.001565552,7352,18,1,191112.8836,2344213.79,121,18,2,LES
8418,WCMO,2082,55.999,9.4791,12966.1144,4.318872892,0.000731067,7353,18,1,191459.8118,2344264.366,121,18,2,LES
8419,WCMO,2083,48.6914,8.1547,31763.0147,1.532959024,0.000256736,7354,18,1,191688.3784,2345153.448,135,18,2,LES
8420,WCMO,2122,9.3744,4.0399,2860.1422,3.277599275,0.001412482,4101,10,3,174928.6375,2345170.277,104,9,2,LES
8421,WCMO,2123,4.305,2.7273,994.8876,4.327121978,0.002741315,4102,10,3,175678.0601,2345125.489,104,9,2,LES
8422,WCMO,2124,10.1539,4.1947,2348.8597,4.322906132,0.001785845,4103,10,3,175482.5298,2345095.917,104,9,2,LES
8423,WCMO,2125,20.0306,5.9197,4641.2469,4.315779882,0.001275455,4104,10,3,174692.7998,2344973.183,104,9,2,LES
8424,WCMO,2135,9.4414,4.0341,1774.0629,5.321908259,0.002273933,7355,18,1,198740.434,2344140.005,125,18,2,LES
8425,WCMO,2158,4.4066,2.5831,1682.7798,2.618643271,0.00153502,3317,9,2,183121.8992,2345393.439,91,9,2,LES
8426,WCMO,2159,25.9293,6.1742,8411.1851,3.082716608,0.000734046,3318,9,2,187284.895,2345479.201,91,9,2,LES
8427,WCMO,2160,5.097,2.876,1233.49,4.132177804,0.002331596,7356,18,1,189194.3467,2345308.912,120,9,2,LES
8428,WCMO,2161,30.9378,7.0847,9557.6859,3.236955088,0.000741257,7357,18,1,189548.305,2345270.892,120,9,2,LES
8429,WCMO,2162,8.0607,3.7069,1863.7911,4.324894566,0.001988903,3319,9,2,183509.036,2344973.931,106,9,2,LES
8430,WCMO,2163,4.4383,2.578,1172.5568,3.785147125,0.002198614,3320,9,2,184824.1458,2344973.419,91,9,2,LES
8431,WCMO,2164,42.2449,8.5286,13119.3726,3.220039653,0.000650077,3321,9,2,183130.9888,2344895.801,106,9,2,LES
8432,WCMO,2165,34.9656,7.1886,5152.8673,6.785658928,0.001395068,3322,9,2,187104.0605,2345039.079,91,9,2,LES
8433,WCMO,2166,6.4183,3.0849,1696.2998,3.783706159,0.001818605,3323,9,2,186121.6537,2344911.582,91,9,2,LES
8434,WCMO,2167,10.1779,3.8839,2092.3038,4.864446549,0.001856279,3324,9,2,186264.0736,2344913.563,91,9,2,LES
8435,WCMO,2168,5.7153,2.9036,1846.7203,3.094837913,0.001572301,3325,9,2,186711.6464,2344861.037,91,9,2,LES
8436,WCMO,2169,15.8177,4.8975,6053.8643,2.612826984,0.000808987,3326,9,2,183716.5822,2344743.719,91,9,2,LES
8437,WCMO,2170,24.3569,6.0389,5020.9484,4.851055629,0.001202741,3327,9,2,185480.6018,2344751.884,91,9,2,LES
8438,WCMO,2171,28.5161,6.8184,6915.9765,4.123221066,0.000985891,7358,18,1,189292.2727,2344737.77,120,9,2,LES
8439,WCMO,2172,19.2805,5.6252,3181.2255,6.060714652,0.001768249,7359,18,1,188314.6247,2344660.883,120,9,2,LES
8440,WCMO,2173,7.4064,3.3205,1594.4273,4.645178868,0.002082566,3328,9,2,185913.5306,2344377.861,91,9,2,LES
8441,WCMO,2174,7.091,3.4129,1153.1884,6.149038613,0.002959534,7360,18,1,186540.4786,2344398.361,132,9,2,LES
8442,WCMO,2175,4.3433,3.1347,1340.7916,3.23935502,0.002337947,3329,9,2,184623.9043,2344263.098,118,9,2,LES
8443,WCMO,2176,36.5519,7.763,11297.9069,3.235280687,0.000687118,7361,18,1,188069.955,2344409.311,120,9,2,LES
8444,WCMO,2177,11.8408,5.1948,3659.4423,3.235684301,0.001419561,3330,9,2,183953.4618,2344079.657,118,9,2,LES
8445,WCMO,2178,17.0058,5.2996,2805.3199,6.06198245,0.001889125,7362,18,1,187718.6343,2344193.21,120,9,2,LES
8446,WCMO,2179,35.889,9.0389,11131.3854,3.224126981,0.000812019,3331,9,2,184544.337,2344049.996,118,9,2,LES
8447,WCMO,2180,9.8387,4.0324,2350.4948,4.185799518,0.001715554,7363,18,1,186034.574,2343975.033,132,9,2,LES
8448,WCMO,2181,28.4277,6.872,8354.2687,3.402775398,0.000822573,7364,18,1,185611.0753,2344004.222,132,9,2,LES
8449,WCMO,2182,11.8795,4.423,2876.6808,4.129585736,0.001537536,7365,18,1,188135.0831,2344037.556,120,9,2,LES
8450,WCMO,2183,8.6676,3.7679,3819.9623,2.269027629,0.000986371,7366,18,1,188745.3899,2344137.413,120,9,2,LES
8451,WCMO,2184,12.5846,4.5314,3742.2483,3.362844737,0.001210876,7367,18,1,189315.3093,2344074.392,120,9,2,LES
8452,WCMO,2185,31.3729,7.184,5182.2512,6.053913404,0.00138627,7368,18,1,188489.6983,2344095.609,120,9,2,LES
8453,WCMO,2186,4.7904,2.7908,789.3442,6.06883537,0.003535593,7369,18,1,189687.9865,2344066.063,120,9,2,LES
8454,WCMO,2194,13.874,4.7131,2908.3121,4.770464628,0.001620562,3332,9,2,178973.4858,2345131.204,105,1,2,LES
8455,WCMO,2195,44.9581,8.5254,6764.2908,6.646387822,0.001260354,3333,9,2,178547.9526,2345122.693,105,1,2,LES
8456,WCMO,2196,6.5652,3.2514,1768.1042,3.713129577,0.001838919,3334,9,2,178172.8249,2344973.451,105,1,2,LES
8457,WCMO,2197,4.2823,2.6208,639.2299,6.699154717,0.004099933,3335,9,2,178819.5331,2344595.96,105,1,2,LES
8458,WCMO,2198,14.9536,4.9022,2236.7946,6.685280803,0.002191618,3336,9,2,178953.3228,2344397.16,105,1,2,LES
8459,WCMO,2199,11.2168,4.2558,1676.6218,6.690119382,0.002538318,3337,9,2,178339.2694,2344206.773,105,1,2,LES
8460,WCMO,2200,16.1249,5.1078,3381.6325,4.768377404,0.001510454,3338,9,2,178385.1755,2343811.186,105,1,2,LES
8461,WCMO,2201,3.3964,0,686.2507,4.949211709,0,0,0,0,0,0,0,0,0,0
8462,WCMO,2209,17.3326,5.6581,3503.1407,4.947731617,0.001615151,7370,18,1,199580.9553,2343535.918,137,18,2,LES
8463,WCMO,2210,100.4034,0,20327.3444,4.939326949,0,0,0,0,0,0,0,0,0,0
8464,WCMO,2211,10.0418,5.681,2804.6377,3.580426805,0.002025574,1955,5,3,169857.6505,2345040.428,112,5,3,LES
8465,WCMO,2212,13.5732,5.8093,2951.1584,4.59927871,0.001968481,4105,10,3,170875.1519,2344560.568,86,5,3,LES
8466,WCMO,2213,5.8813,4.3605,1642.0038,3.58178221,0.002655597,1956,5,3,169633.4603,2343935.808,112,5,3,LES
8467,WCMO,2214,2.6962,2.954,1457.8658,1.849415769,0.00202625,1957,5,3,169369.5414,2344057.904,112,5,3,LES
8468,WCMO,2215,3.6101,3.4684,1048.1248,3.444341743,0.003309148,1958,5,3,170832.0171,2343656.191,128,5,3,LES
8469,WCMO,2216,462.7353,39.1262,256724.0846,1.802461583,0.000152406,1959,5,3,169882.31,2344245.537,112,5,3,LES
8470,WCMO,2228,6.2272,4.8071,1970.9125,3.15955173,0.002439023,1960,5,3,167393.973,2344938.815,111,4,3,LES
8471,WCMO,2229,25.4907,9.7476,8081.8173,3.154080209,0.001206115,1394,4,3,167080.2337,2344908.886,107,4,3,LES
8472,WCMO,2230,2.0953,2.6749,614.3233,3.410744798,0.004354222,1961,5,3,168333.1357,2344802.504,111,4,3,LES
8473,WCMO,2231,2.9766,3.1863,872.7767,3.410494345,0.003650762,1962,5,3,168488.4125,2344823.306,111,4,3,LES
8474,WCMO,2232,2.0324,2.7547,642.9954,3.160831322,0.004284168,1395,4,3,166794.656,2344523.647,107,4,3,LES
8475,WCMO,2233,3.2097,3.325,941.1232,3.410499284,0.003533012,1963,5,3,167568.1192,2344162.648,111,4,3,LES
8476,WCMO,2234,5.803,4.4599,1701.8085,3.409901878,0.002620683,1964,5,3,168436.3613,2343811.47,111,4,3,LES
8477,WCMO,2235,6.0825,4.582,2500.3467,2.432662638,0.001832546,1965,5,3,167676.4857,2343538.218,127,4,3,LES
8478,WCMO,2236,8.1927,5.6319,2710.0976,3.023027658,0.002078117,1966,5,3,168412.317,2343557.197,127,4,3,LES
8479,WCMO,2237,23.0021,9.7831,11275.9756,2.039921051,0.000867606,1396,4,3,165654.8741,2344925.22,94,4,3,LES
8480,WCMO,2238,9.4249,6.2537,3295.4983,2.859931683,0.001897649,1397,4,3,165990.514,2344824.778,94,4,3,LES
8481,WCMO,2239,3.291,3.5213,1459.6155,2.254703379,0.002412485,1398,4,3,165831.1256,2344313.768,107,4,3,LES
8482,WCMO,2240,86.7912,18.6169,28902.2058,3.00292651,0.000644134,1399,4,3,165054.0759,2344264.384,107,4,3,LES
8483,WCMO,2241,13.9296,7.2924,4411.8216,3.157335283,0.001652923,1400,4,3,164716.2482,2343492.914,107,4,3,LES
8484,WCMO,2242,7.5398,5.4998,2499.6295,3.016367026,0.002200246,1401,4,3,163748.4025,2344665.452,93,4,3,LES
8485,WCMO,2243,47.7787,13.882,23316.681,2.049120971,0.000595368,1402,4,3,163405.5043,2344650.148,93,4,3,LES
8486,WCMO,2244,3.1592,3.4688,1802.6698,1.752511747,0.001924257,1403,4,3,164420.6376,2344558.32,107,4,3,LES
8487,WCMO,2245,12.7392,7.1746,6204.4858,2.053224137,0.001156357,1404,4,3,163081.107,2344118.896,93,4,3,LES
8488,WCMO,2246,63.8719,15.7053,28480.7776,2.242631887,0.000551435,1405,4,3,163539.9389,2344197.734,107,4,3,LES
8489,WCMO,2247,22.413,9.2878,7104.0932,3.154941717,0.001307387,1406,4,3,163720.4923,2343690.584,107,4,3,LES
8490,WCMO,2248,5.9573,4.9097,2900.2972,2.054030877,0.001692827,1407,4,3,163107.9714,2343493.906,93,4,3,LES
8491,WCMO,2249,3.226,3.5129,1020.7663,3.160370792,0.003441434,1408,4,3,164354.9856,2343450.933,107,4,3,LES
8492,WCMO,2250,15.5449,5.2015,6442.9102,2.412714056,0.000807322,7371,18,1,197682.2317,2344126.849,125,18,2,LES
8493,WCMO,2251,3.6987,2.541,1252.9734,2.951938166,0.002027976,7372,18,1,197355.1116,2344072.065,125,18,2,LES
8494,WCMO,2252,9.9382,4.1435,5618.1673,1.768939846,0.000737518,7373,18,1,198446.9633,2344143.488,125,18,2,LES
8495,WCMO,2253,25.4274,6.6416,10544.3984,2.411460477,0.00062987,7374,18,1,198078.0638,2344095.53,125,18,2,LES
8496,WCMO,2254,6.598,3.4021,1737.5365,3.797330301,0.001958002,7375,18,1,196821.556,2343913.919,125,18,2,LES
8497,WCMO,2255,7.2956,3.5618,3022.5102,2.413755295,0.001178424,7376,18,1,197812.0817,2343952.415,125,18,2,LES
8498,WCMO,2256,7.9123,3.7388,6263.935,1.263151677,0.000596877,7377,18,1,195869.7982,2343865.836,125,18,2,LES
8499,WCMO,2257,12.5914,4.6885,4267.448,2.950569052,0.001098666,7378,18,1,197459.8529,2343909.865,125,18,2,LES
8500,WCMO,2258,13.6874,4.8713,4639.172,2.950397183,0.001050037,7379,18,1,198187.5374,2343892.329,125,18,2,LES
8501,WCMO,2259,6.491,3.3559,2689.0722,2.413843704,0.001247977,7380,18,1,198187.3687,2343673.495,125,18,2,LES
8502,WCMO,2260,4.6227,2.8354,1566.0512,2.9518192,0.001810541,7381,18,1,197930.4897,2343633.24,125,18,2,LES
8503,WCMO,2261,3.4378,2.4592,1164.579,2.95196805,0.002111664,7382,18,1,196642.19,2343462.929,125,18,2,LES
8504,WCMO,2262,3.3669,2.439,1902.7093,1.769529376,0.001281856,7383,18,1,195887.5684,2343667.946,125,18,2,LES
8505,WCMO,2263,5.3862,4.6628,2622.1566,2.054110727,0.001778231,1409,4,3,162955.8673,2344582.101,93,4,3,LES
8506,WCMO,2264,2.6525,3.209,1170.4214,2.26627777,0.002741748,4329,11,3,161654.7402,2344170.402,115,4,3,LES
8507,WCMO,2265,2.2056,2.9946,1073.5402,2.05451086,0.002789462,1410,4,3,162306.7361,2343973.972,93,4,3,LES
8508,WCMO,2266,17.1797,8.1787,5415.461,3.172343038,0.00151025,4330,11,3,161695.1375,2343712.894,115,4,3,LES
8509,WCMO,2267,29.1392,10.645,16583.0359,1.757169204,0.000641921,4331,11,3,162018.1124,2343548.436,115,4,3,LES
8510,WCMO,2273,4.7037,2.7651,702.1889,6.698624829,0.003937829,3339,9,2,176731.2337,2345139.707,105,1,2,LES
8511,WCMO,2274,6.0374,3.2228,1841.012,3.279391987,0.001750559,3340,9,2,176264.067,2345093.251,104,9,2,LES
8512,WCMO,2275,6.9346,3.3521,1035.672,6.695749233,0.003236642,3341,9,2,177267.7246,2345135.166,105,1,2,LES
8513,WCMO,2276,29.2534,7.1187,8954.9223,3.266739679,0.000794948,4106,10,3,175911.3295,2345093.215,104,9,2,LES
8514,WCMO,2277,3.8449,2.5779,1172.0131,3.280594731,0.002199549,4107,10,3,175792.2745,2344873.206,104,9,2,LES
